"","country","project","course","id","year","month","date","gradient","site","treatment","plot_id","functional_group","family","taxon","genus","species","individual_nr","trait","value","flag","burn_year","latitude","longitude","elevation"
"805","PE",TRUE,"PFTC5","CFB5184",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"leaf_area_cm2",4.395,NA,NA,-13.119746,-71.620771,3714.3
"806","PE",TRUE,"PFTC5","CWW4359",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"wet_mass_g",0.078,NA,NA,-13.119695,-71.620927,3714.7
"807","PE",TRUE,"PFTC5","CEX5438",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"dry_mass_g",0.0569,NA,NA,-13.119746,-71.620771,3714.3
"808","PE",TRUE,"PFTC5","CXN3306",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"wet_mass_g",0.068,NA,NA,-13.119746,-71.620771,3714.3
"809","PE",TRUE,"PFTC5","CET3376",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"plant_height_cm",2.6,NA,NA,-13.119746,-71.620771,3714.3
"810","PE",TRUE,"PFTC5","CET3376",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"leaf_thickness_mm",0.320666666666667,NA,NA,-13.119746,-71.620771,3714.3
"811","PE",TRUE,"PFTC5","CLC5316",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"plant_height_cm",11,NA,NA,-13.119733,-71.62081,3714.8
"812","PE",TRUE,"PFTC5","CLC5316",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_thickness_mm",0.45,NA,NA,-13.119733,-71.62081,3714.8
"813","PE",TRUE,"PFTC5","CLG6515",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"ldmc",0.442657342657343,NA,NA,-13.119733,-71.62081,3714.8
"814","PE",TRUE,"PFTC5","CMS0471",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"dry_mass_g",0.007,NA,NA,-13.119733,-71.62081,3714.8
"815","PE",TRUE,"PFTC5","AOB9208",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"plant_height_cm",40.6,NA,NA,-13.119746,-71.620771,3714.3
"816","PE",TRUE,"PFTC5","AOB9208",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_thickness_mm",0.323,NA,NA,-13.119746,-71.620771,3714.3
"817","PE",TRUE,"PFTC5","APB5067",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"dry_mass_g",0.0104,NA,NA,-13.119746,-71.620771,3714.3
"818","PE",TRUE,"PFTC5","CWG6070",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"ldmc",0.242424242424242,NA,NA,-13.119713,-71.620874,3714.7
"819","PE",TRUE,"PFTC5","AOF3079",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_area_cm2",20.386,NA,NA,-13.119746,-71.620771,3714.3
"820","PE",TRUE,"PFTC5","CXM0274",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"sla_cm2_g",65.6952380952381,NA,NA,-13.119746,-71.620771,3714.3
"821","PE",TRUE,"PFTC5","CPB8831",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"leaf_area_cm2",3.605,NA,NA,-13.119733,-71.62081,3714.8
"822","PE",TRUE,"PFTC5","CWK0867",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"wet_mass_g",0.058,NA,NA,-13.119695,-71.620927,3714.7
"823","PE",TRUE,"PFTC5","APU4440",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"wet_mass_g",0.073,NA,NA,-13.119746,-71.620771,3714.3
"824","PE",TRUE,"PFTC5","CWZ4760",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"ldmc",0.208333333333333,NA,NA,-13.119746,-71.620771,3714.3
"825","PE",TRUE,"PFTC5","AOS8317",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"wet_mass_g",0.053,NA,NA,-13.119733,-71.62081,3714.8
"826","PE",TRUE,"PFTC5","AOY4173",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"ldmc",0.330555555555556,NA,NA,-13.119746,-71.620771,3714.3
"827","PE",TRUE,"PFTC5","COB5911",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"leaf_area_cm2",2.316,NA,NA,-13.119713,-71.620874,3714.7
"828","PE",TRUE,"PFTC5","CPZ4857",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"dry_mass_g",0.0351,NA,NA,-13.119733,-71.62081,3714.8
"829","PE",TRUE,"PFTC5","CMT6881",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"plant_height_cm",7,NA,NA,-13.119733,-71.62081,3714.8
"830","PE",TRUE,"PFTC5","CMT6881",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"leaf_thickness_mm",0.219666666666667,NA,NA,-13.119733,-71.62081,3714.8
"831","PE",TRUE,"PFTC5","CLK3912",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"dry_mass_g",0.0222,NA,NA,-13.119707,-71.62093,3714.6
"832","PE",TRUE,"PFTC5","CNX3247",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"ldmc",0.254471544715447,NA,NA,-13.119713,-71.620874,3714.7
"833","PE",TRUE,"PFTC5","CEP4593",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"sla_cm2_g",82.1577726218097,NA,NA,-13.119746,-71.620771,3714.3
"834","PE",TRUE,"PFTC5","CNL3516",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"leaf_area_cm2",2.758,NA,NA,-13.119713,-71.620874,3714.7
"835","PE",TRUE,"PFTC5","CWB8675",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"wet_mass_g",0.02,NA,NA,-13.119713,-71.620874,3714.7
"836","PE",TRUE,"PFTC5","CWF2802",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"plant_height_cm",4.5,NA,NA,-13.119733,-71.62081,3714.8
"837","PE",TRUE,"PFTC5","CWF2802",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"leaf_thickness_mm",0.239,NA,NA,-13.119733,-71.62081,3714.8
"838","PE",TRUE,"PFTC5","CWC6163",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"ldmc",0.28,NA,NA,-13.119713,-71.620874,3714.7
"839","PE",TRUE,"PFTC5","AQB6889",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"plant_height_cm",3.6,NA,NA,-13.119746,-71.620771,3714.3
"840","PE",TRUE,"PFTC5","AQB6889",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_thickness_mm",0.455666666666667,NA,NA,-13.119746,-71.620771,3714.3
"841","PE",TRUE,"PFTC5","AOV9184",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"ldmc",0.421518987341772,NA,NA,-13.119746,-71.620771,3714.3
"842","PE",TRUE,"PFTC5","CWJ0701",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"dry_mass_g",0.0043,NA,NA,-13.119713,-71.620874,3714.7
"843","PE",TRUE,"PFTC5","CEW2172",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"sla_cm2_g",244.505494505495,NA,NA,-13.119746,-71.620771,3714.3
"844","PE",TRUE,"PFTC5","CNK4607",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"sla_cm2_g",95.2348993288591,NA,NA,-13.119707,-71.62093,3714.6
"845","PE",TRUE,"PFTC5","AQJ2521",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"ldmc",0.266666666666667,NA,NA,-13.119695,-71.620927,3714.7
"846","PE",TRUE,"PFTC5","CFF6243",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_area_cm2",2.989,NA,NA,-13.119746,-71.620771,3714.3
"847","PE",TRUE,"PFTC5","BVA6015",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_area_cm2",1.983,NA,NA,-13.119695,-71.620927,3714.7
"848","PE",TRUE,"PFTC5","APT4506",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"sla_cm2_g",144.310344827586,NA,NA,-13.119695,-71.620927,3714.7
"849","PE",TRUE,"PFTC5","COC7593",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"sla_cm2_g",88.1473214285714,NA,NA,-13.119695,-71.620927,3714.7
"850","PE",TRUE,"PFTC5","CXB4941",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"dry_mass_g",0.0059,NA,NA,-13.119746,-71.620771,3714.3
"851","PE",TRUE,"PFTC5","APF2990",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_area_cm2",2.435,NA,NA,-13.119746,-71.620771,3714.3
"852","PE",TRUE,"PFTC5","APQ5417",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"wet_mass_g",0.099,NA,NA,-13.119746,-71.620771,3714.3
"853","PE",TRUE,"PFTC5","CXJ2040",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"plant_height_cm",3.3,NA,NA,-13.119746,-71.620771,3714.3
"854","PE",TRUE,"PFTC5","CXJ2040",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"leaf_thickness_mm",0.566333333333333,NA,NA,-13.119746,-71.620771,3714.3
